"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"cg18249634",0.386167764663696,-0.198050320148468,0.00351794296875596,0.104809768497944,0.00210220483131707,0.102747671306133,0.00873340480029583,0.0913948863744736,-0.0705346688628197,0.00525629613548517,-0.0104542328044772,-0.00158314127475023,-0.0260678939521313,-0.00626177759841084,0.00478433072566986
"cg12247222",0.300167143344879,0.266515463590622,0.00137822423130274,-0.00634776847437024,-0.0022411672398448,-0.0136733800172806,0.000906936591491103,-0.04290422052145,0.0536557920277119,-0.012135336175561,0.0263023767620325,0.05857889726758,0.173203647136688,-0.0263406559824944,-0.0752935111522675
"cg21634602",0.284881860017776,0.00417651375755668,0.0155533170327544,-0.0130975041538477,0.0196034908294678,0.153512328863144,0.144694492220879,-0.0846031382679939,0.0841801092028618,0.0300867054611444,-0.0308506693691015,-0.00629155756905675,0.205506041646004,-0.0174651611596346,-0.0626425892114639
"cg07976064",0.436812996864319,0.143811196088791,9.98098621494137e-05,0.000297777820378542,0.000959663011599332,0.0384073592722416,0.147427245974541,-0.0476476550102234,0.142865598201752,-0.0838565528392792,0.0675624385476112,-0.0304594468325377,0.034766424447298,0.0105879800394177,0.0161859840154648
"cg15732851",0.0423951111733913,-0.0284326151013374,0.191457062959671,-0.0201733037829399,-0.00692168064415455,0.120611436665058,0.0481664538383484,-0.149642735719681,-0.00525206048041582,0.222294047474861,-0.0790125876665115,0.0141450632363558,0.219334065914154,-0.0170656498521566,0.00589695852249861
"cg06546677",-0.0222361534833908,-0.328897148370743,0.000717440096195787,-0.00706112617626786,-0.00368544645607471,-0.0745660066604614,0.21875761449337,-0.00546729611232877,-0.0375214666128159,-0.0966691225767136,-0.0443801917135715,0.0343933887779713,0.118824936449528,-0.00016161183884833,-0.027868714183569
"cg18261069",0.296470493078232,0.299415558576584,0.0336747951805592,0.00683042081072927,0.0135964099317789,-0.154684334993362,-0.0508801937103271,-0.126227855682373,-0.0687006637454033,-0.204331576824188,0.00918555539101362,-0.0589250177145004,0.202231720089912,-0.0475791990756989,-0.0126496665179729
"cg13401703",0.27824878692627,-0.0401791445910931,0.00456202263012528,-0.0688025653362274,-0.0162205304950476,0.153335332870483,-0.0532876215875149,0.226627141237259,0.231244012713432,-0.145773187279701,-0.00602313969284296,-0.00792045705020428,-0.113058142364025,0.0450026467442513,-0.0529842860996723
"cg07016276",0.353965193033218,0.0956616699695587,0.111226752400398,0.00629461230710149,0.00857909210026264,-0.0338278114795685,-0.00979172624647617,-0.285397887229919,0.00656821113079786,-0.0801076665520668,-0.00381850870326161,0.0229134913533926,0.162986397743225,-0.0319318398833275,-0.0980473458766937
"cg15613420",0.409517288208008,-0.0541667714715004,0.00266968086361885,-0.021031204611063,0.0184419844299555,-0.0502372309565544,0.0847322344779968,0.0195750333368778,0.0995439514517784,-0.0526210106909275,0.0173164531588554,-0.0184175223112106,0.125847294926643,-0.020917197689414,-0.0599694773554802
"cg26001902",0.348702192306519,-0.151312306523323,0.00268384092487395,0.145782500505447,-0.000803999661002308,-0.0357499942183495,0.0119566451758146,-0.0340644046664238,-0.175486549735069,-0.00193126208614558,-0.0461595728993416,0.0170455537736416,-0.0524955354630947,-0.000885990331880748,-0.040294174104929
"cg16755500",0.380103945732117,0.165003031492233,0.0253986809402704,-0.000284305977402255,-0.00839949399232864,0.119261592626572,0.12604732811451,-0.0235786121338606,0.145489603281021,-0.112184837460518,0.0370573624968529,-0.0658352971076965,0.17380103468895,-0.0285696350038052,-0.0629383251070976
"cg02534163",0.422467350959778,-0.0720226094126701,-0.0127848582342267,-0.00211353320628405,0.00950535014271736,-0.180475294589996,0.0143734393641353,-0.0210880264639854,0.142087906599045,-0.187757208943367,-0.0787375569343567,-0.0371400341391563,0.125790044665337,0.000539139902684838,-0.0391123965382576
"cg13800209",0.415569216012955,-0.0851411446928978,0.0859263837337494,0.00262734945863485,0.0310568418353796,-0.00688555836677551,0.097429521381855,-0.0774846971035004,-0.0355200730264187,0.00808840058743954,0.0155310910195112,0.0595621727406979,0.0286347791552544,0.0450660772621632,-0.0549565516412258
"cg09994356",0.354654490947723,-0.0630035921931267,0.0727229043841362,0.0706409960985184,-0.00283543299883604,0.0348842032253742,0.158233866095543,-0.137470453977585,0.0790134966373444,-0.0233183838427067,0.00366641487926245,-0.0388353690505028,0.0518324561417103,0.00759096490219235,0.00396191840991378
"cg16215203",0.448316693305969,0.106633350253105,0.00153225264512002,-0.0555856674909592,-0.00410054018720984,0.0553907379508018,0.0421153977513313,-0.0449271611869335,0.229169443249702,-0.0723233744502068,0.0465938933193684,-0.0356681048870087,0.0636476278305054,0.0571556985378265,-0.084409274160862
"cg23255835",0.386540323495865,0.0183878242969513,-0.00979766622185707,0.0122237745672464,-0.00502189667895436,0.153593197464943,0.0468791797757149,0.054455790668726,-0.109739646315575,0.169488489627838,0.0222565252333879,-0.0110072689130902,0.113424219191074,0.0450346767902374,-0.105877593159676
"cg02048922",-0.0765455663204193,0.0358308851718903,0.0856699645519257,0.428547233343124,-0.0104500874876976,0.0534712821245193,-0.142156675457954,-0.0559056177735329,0.151431262493134,0.329444766044617,0.0329601131379604,-0.00219036592170596,0.121321581304073,-0.0117168556898832,0.113306447863579
"cg03646916",0.355207532644272,-0.0660398453474045,-0.00146146561019123,0.0945773795247078,0.0277831219136715,-0.0596558786928654,0.00301050115376711,0.0137273389846087,0.00418773014098406,-0.0624841451644897,-0.00639827270060778,-0.00313380337320268,0.0266808960586786,0.0272707603871822,-0.0624532364308834
"cg14500486",0.250925689935684,-0.123249046504498,-0.123931363224983,0.236401945352554,0.0526448898017406,0.0535315498709679,0.11008670181036,-0.0111951576545835,-0.0143421189859509,-0.107848301529884,0.0438091494143009,-0.106326878070831,-0.0374397076666355,-0.0692517980933189,0.0804920122027397
"cg15031661",0.332117468118668,-0.224474892020226,-0.00173812138382345,0.325437366962433,0.0022093947045505,-0.205042749643326,0.0439530611038208,-0.052349753677845,-0.115187183022499,-0.0814875066280365,-0.0113213947042823,-0.0420765429735184,-0.141961723566055,0.0240817051380873,0.00470921630039811
"cg07676361",0.268441766500473,0.131737306714058,-0.0068396688438952,0.0844847932457924,-0.00228182855062187,0.189598381519318,-0.0801102221012115,0.217561781406403,0.0125722233206034,-0.126772284507751,0.0178135056048632,-0.0205396469682455,0.139769569039345,-0.0117474356666207,0.0166580472141504
"cg05173913",0.299081325531006,0.0752001106739044,-0.0019987637642771,0.0108874598518014,0.0140803372487426,0.0242016203701496,-0.0143984332680702,-0.0989104807376862,-0.0901971906423569,0.0272818021476269,0.0326860547065735,-0.0257662404328585,0.269639641046524,-0.0250226464122534,-0.114427372813225
"cg24158594",0.4056136906147,-0.0789218172430992,-0.0408681556582451,0.110459730029106,-0.0106539446860552,0.0750171095132828,-0.0110767614096403,-0.0824581235647202,-0.132464602589607,0.0362139120697975,-0.0329137295484543,-0.0104988710954785,-0.179791152477264,0.0545773804187775,0.000550893659237772
"cg03616722",-0.146127730607986,-0.00866307690739632,-0.04282021895051,0.540829360485077,0.000149077124660835,-0.0272053964436054,0.0697386115789413,-0.027358727529645,-0.108238868415356,-0.128539949655533,0.00597448786720634,0.00465782266110182,-0.0758852139115334,-0.0133236264809966,-0.18228417634964
"cg18438793",0.362116873264313,-0.307772368192673,-0.000286847673123702,0.0977370068430901,0.0129351262003183,-0.106783956289291,0.02260847017169,-0.0306855738162994,0.138366281986237,0.0468484275043011,0.015704894438386,0.0143705299124122,0.0512712299823761,-0.0732660219073296,0.0422949977219105
"cg06060135",0.40372359752655,-0.00909510068595409,-0.000167828562553041,0.172761872410774,0.00873476080596447,0.0841363742947578,0.104304783046246,-0.0739719793200493,-0.019633200019598,-0.00704777147620916,-0.00159364403225482,-0.0293693318963051,-0.178251832723618,-0.0346157103776932,-0.0083308145403862
"cg24384244",0.255041122436523,-0.151167869567871,0.00916007999330759,-0.0577037073671818,0.0099744638428092,0.097336158156395,0.0667277574539185,0.0185523107647896,0.0952765047550201,0.131463900208473,-0.00640241894870996,-0.00509791076183319,0.12816596031189,-0.0227967742830515,-0.0175239834934473
"cg24215159",-0.182569548487663,0.0628487914800644,0.00402570515871048,0.631709635257721,0.00912251509726048,-0.0568887554109097,0.00273524760268629,-0.0925075933337212,0.00688941171392798,-0.0909636989235878,-0.0261981151998043,-0.0084682609885931,0.043268758803606,0.0116047421470284,-0.0960448533296585
"cg20740157",0.378942579030991,0.0204537268728018,0.000279011554084718,0.00600129924714565,-0.000167931648320518,0.237775519490242,-0.106966935098171,0.0215712375938892,0.158622875809669,-0.0250956267118454,-0.0101733999326825,-0.138290569186211,0.0615821816027164,0.0371626392006874,-0.0156268570572138
"cg14249876",0.34273299574852,-0.124542392790318,-0.00188473355956376,0.0734085440635681,-0.000351493508787826,0.250461786985397,0.0717178508639336,-0.0631755217909813,-0.0281857643276453,0.0831987634301186,0.00643007177859545,0.0037968079559505,0.0494177304208279,0.0942774936556816,0.0295204557478428
"cg15994026",0.454766452312469,0.00807674508541822,0.00481745740398765,0.0175653714686632,0.0122752636671066,0.109094373881817,0.0554226525127888,-0.0143360393121839,-0.00789180584251881,0.0515468083322048,-0.00782954599708319,-0.042293906211853,-0.0543545037508011,-0.0108917597681284,0.065198540687561
"cg09799983",0.383359789848328,-0.0124880997464061,0.0942076593637466,0.00210457877255976,-0.00860557332634926,0.0597541555762291,-0.155380368232727,-0.00229455134831369,0.0235285740345716,0.00587651925161481,0.00456195836886764,0.000326082663377747,-0.0364538878202438,-0.141562893986702,-0.0044953883625567
"cg03065447",0.365310817956924,0.109636291861534,0.00319661921821535,0.223715603351593,0.0144345983862877,-0.243707224726677,0.0379345826804638,0.0177702065557241,-0.00397301325574517,0.0347137935459614,0.0296747293323278,-0.0157223772257566,0.00323873921297491,0.0552974157035351,0.0626022592186928
"cg16786640",0.187315568327904,0.0733716413378716,-0.162084743380547,0.00649007828906178,0.0108417915180326,0.202402248978615,-0.0143128680065274,0.302224576473236,0.0460092686116695,-0.0637652948498726,0.00787867698818445,0.0125102745369077,0.206219866871834,-0.00620220135897398,-0.192642629146576
"cg08856842",-0.209826707839966,0.112852975726128,0.00963339954614639,0.622378885746002,-0.0331541635096073,0.0324746966362,0.0703076422214508,-0.0858262926340103,-0.0487092025578022,-0.0733471885323524,0.020494632422924,0.0103902909904718,-0.0224465597420931,0.00835022702813148,-0.132525250315666
"cg00857907",0.263046532869339,0.0255736783146858,-0.0275375321507454,-0.0113497152924538,0.00231643696315587,0.177962616086006,-0.055729441344738,0.356756210327148,0.161594405770302,-0.0686735883355141,0.0046397102996707,-0.0391637608408928,0.13965468108654,0.117074280977249,-0.0102709755301476
"cg10762626",0.417415589094162,0.0877847522497177,-0.00139447941910475,0.0699778273701668,0.0131420083343983,0.0548758171498775,-0.0601018629968166,0.075885146856308,-0.0994627252221107,0.0171297639608383,0.0318927802145481,-0.00509253097698092,0.00966976210474968,0.0162498187273741,-0.0547107718884945
"cg27097992",-0.189903318881989,-0.143495574593544,0.0347266905009747,0.560573399066925,-0.0587709508836269,0.0986683145165443,0.0178287122398615,0.0735024809837341,0.108246840536594,-0.0196910221129656,-0.00384206627495587,0.0709602236747742,0.0373552106320858,0.0803936645388603,-0.0879428908228874
"cg14169333",0.423034906387329,0.0689526870846748,-0.00866824202239513,-0.000119411728519481,-0.0372739471495152,0.0700764656066895,-0.0751990452408791,-0.00183914671652019,-0.0967953950166702,0.0283083394169807,-0.00317289703525603,0.0154591128230095,-0.0319175682961941,-0.000837654864881188,-0.013967165723443
"cg12174804",0.352302193641663,0.0871246308088303,0.00705171329900622,-0.00219810428097844,0.00708640273660421,-0.0948540642857552,0.0256441738456488,-0.0143755227327347,0.0476185008883476,-0.116861641407013,0.00666777230799198,0.00871054641902447,0.162719562649727,-0.0908202081918716,-0.0156468935310841
"cg20100745",0.186088144779205,0.171303659677505,0.0343801826238632,0.0976173579692841,-0.00604076730087399,0.107034981250763,0.0807461813092232,0.139239475131035,-0.0972814932465553,-0.0506237223744392,-0.050598468631506,-0.0703064575791359,0.193388029932976,-0.132465273141861,0.0817411094903946
"cg26864905",-0.198244795203209,-0.132832989096642,-0.0588158667087555,0.120338514447212,0.0131915528327227,0.29743492603302,-0.0758589282631874,0.0519554652273655,-0.067780502140522,-0.0990276336669922,0.00413549831137061,-0.00547774881124496,0.131332293152809,-0.194194123148918,0.0189043618738651
"cg13028819",-0.272064626216888,-0.109948523342609,0.0202449094504118,0.391122311353683,0.00162186357192695,0.186755359172821,-0.0825716033577919,-0.0970290005207062,0.0861043855547905,-0.0135615086182952,-0.0225555207580328,0.0507536455988884,0.00814762618392706,0.0888746455311775,0.0300821475684643
"cg06502570",-0.203928276896477,0.0472942739725113,0.011375262401998,0.617886960506439,-0.0122104939073324,-0.00254583125934005,-0.00754868471994996,-0.0747772306203842,-0.0900357738137245,-0.0165921859443188,0.00912094488739967,-0.0653646439313889,-0.0258509553968906,0.00896272994577885,-0.105171017348766
"cg11837293",-0.0393550843000412,0.141260132193565,0.0559171475470066,0.0203540995717049,-0.00186909013427794,0.19440969824791,-0.168864235281944,-0.14847694337368,0.00666315667331219,0.00120665691792965,-0.00508685084059834,-0.0727185532450676,0.232037201523781,-0.0676997303962708,0.0184080321341753
"cg12783819",0.353569269180298,0.120973266661167,0.00441647320985794,-0.0630303099751472,0.0401866361498833,-0.00766753405332565,0.13044773042202,-0.0855677574872971,-0.109067618846893,-0.00521472562104464,-0.0141925867646933,-0.0355452746152878,0.185508519411087,0.00486139953136444,-0.0118107069283724
"cg02253760",0.210671275854111,-0.304927498102188,0.000922498991712928,0.284947991371155,-0.00262122508138418,-0.259561240673065,-0.203453108668327,0.0225850306451321,-0.0346372537314892,0.0760886818170547,-0.0227620154619217,-0.0544032566249371,-0.0374152101576328,-0.0719579383730888,0.0452120043337345
"cg15079315",0.374746054410934,0.143019691109657,-0.000273095938609913,-0.00327434414066374,0.014438733458519,-0.0885332673788071,0.147235870361328,0.0200545415282249,-0.0479155294597149,0.0283813085407019,0.0163963045924902,-0.0729236528277397,0.220905289053917,-0.047211617231369,-0.0333276316523552
"cg19236675",0.00800161901861429,-0.0147033855319023,-0.0055397474206984,0.0140768447890878,-0.00652385177090764,-0.0674993470311165,0.063388504087925,0.0348025783896446,-0.00119611260015517,-0.0151421586051583,0.0073402039706707,-0.0271898228675127,-0.0330373607575893,0.000591855496168137,-0.0408994182944298
"cg24208826",0.114846706390381,0.329320043325424,0.049795962870121,-0.000649621186312288,-0.0464394390583038,0.017811955884099,-0.221889138221741,0.0172391962260008,-0.0153572577983141,0.102898567914963,0.0497324839234352,-0.057286698371172,0.210894495248795,0.0959635898470879,-0.00930986925959587
"rs10033147",-0.0259350668638945,-0.000941884296480566,-0.0125727960839868,0.00282622897066176,-0.000267306255409494,-0.00785292964428663,-0.00625947769731283,0.0149187948554754,0.0335856899619102,-0.00582293607294559,-0.0210935547947884,-0.0629551559686661,-0.0399824380874634,0.00054202281171456,-0.0288508255034685
"cg00063471",0.438100665807724,0.0168471615761518,-0.00661982968449593,-0.00743162399157882,0.0241311080753803,-0.0113090900704265,-0.0666368678212166,-0.0102509884163737,0.161277338862419,0.0104068694636226,0.0155376400798559,-0.0427774451673031,0.144212394952774,0.0624698325991631,-0.0500643625855446
"cg26483229",0.304364800453186,-0.16908623278141,-0.0099823409691453,0.0119079696014524,-0.00436808029189706,0.118966527283192,-0.0478335320949554,0.0109876990318298,0.0743248164653778,-0.0082230968400836,-0.0153572484850883,0.0143959075212479,0.0527504421770573,0.0331261307001114,0.0100732306018472
"cg23194912",-0.193176254630089,-0.0588513128459454,-0.00157922459766269,0.559951066970825,0.000572094926610589,0.00421335455030203,0.0322950221598148,-0.0900001600384712,0.143972128629684,-0.0331493206322193,-0.0703105553984642,-0.00418417900800705,0.0211268048733473,0.00423425994813442,-0.102391242980957
"cg14602220",-0.271178066730499,0.00942547433078289,0.0014829330611974,0.489815354347229,-0.0136373722925782,0.0610816180706024,0.126345634460449,-0.0039659645408392,0.0160178393125534,0.118868552148342,-0.00643475772812963,0.011156196705997,0.105442717671394,0.0345587320625782,0.0556276701390743
"cg25225379",-0.177773684263229,-0.034971084445715,-0.00212279404513538,0.469527721405029,0.00904166046530008,0.252393931150436,0.0753535330295563,0.0444423034787178,0.0991392880678177,0.165254607796669,0.0184786878526211,-0.0377519465982914,0.0339347459375858,0.0270913597196341,0.00735650444403291
"cg13294849",0.365574508905411,-0.272389858961105,0.000612661999184638,0.0583108961582184,-0.00302844238467515,-0.225842714309692,-0.0143436593934894,0.0400320366024971,0.0240694768726826,0.0217420868575573,-0.00216033542528749,-0.00916824676096439,-0.0665465220808983,-0.0794501751661301,-0.00104523950722069
"cg03257575",0.332456439733505,-0.399450331926346,0.00203084177337587,0.0582151971757412,0.0161635540425777,0.0304284058511257,-0.106942787766457,-0.0081555237993598,0.10034292191267,0.099887803196907,0.00210622604936361,-0.00650552939623594,0.119726784527302,-0.0064664208330214,-0.000818670087028295
"cg04399751",0.43581223487854,0.18338680267334,0.00464599672704935,0.0723985880613327,0.0223512314260006,-0.0286333281546831,0.14673875272274,-0.00337269552983344,0.0385210923850536,-0.041376531124115,0.00468141213059425,-0.0466208197176456,-0.0597311444580555,0.0364375934004784,0.0372300632297993
"cg09229918",0.37230971455574,0.0522542893886566,0.00159917376004159,0.0147261954843998,0.000349377514794469,0.0324103273451328,-0.130285248160362,0.138213336467743,-0.00297118281014264,0.0210277736186981,0.0171193722635508,-0.00852646678686142,0.0434325188398361,0.0268022697418928,-0.0375694744288921
"cg13498757",0.328540831804276,0.0997147560119629,0.00963668152689934,-0.043706651777029,0.00210103439167142,0.0395704805850983,0.0481638014316559,0.00350954686291516,-0.169131860136986,0.0321594588458538,0.00183925998862833,-0.028952969238162,0.00642361911013722,0.00266903289593756,-0.0823126956820488
"cg24626659",0.0133534511551261,0.34830629825592,0.0729527845978737,0.399834305047989,0.0109909260645509,-0.133893623948097,-0.0546561703085899,-0.207952305674553,-0.00861326977610588,0.016499288380146,0.00309628457762301,0.0219103544950485,0.0828309431672096,-0.0534357689321041,0.108504980802536
"cg25570913",0.204063251614571,-0.386282831430435,0.00346026103943586,0.319163233041763,0.0130310701206326,-0.193979248404503,-0.08827755600214,-0.0515856370329857,-0.0861022546887398,-0.0791242644190788,-0.000688025320414454,-0.011526096612215,-0.138391241431236,0.0431233644485474,-0.0594105273485184
"cg08763705",0.133379310369492,0.017295503988862,0.218362256884575,-0.00147455278784037,-0.0123348785564303,0.214372009038925,-0.0602285005152225,-0.188048094511032,-0.041678287088871,0.163837656378746,-0.0585432536900043,0.0846311822533607,0.253660798072815,-0.000877627520821989,-0.00250604632310569
"cg02119792",0.393138438463211,-0.0739775747060776,0.0177062451839447,0.0101649574935436,0.00529769342392683,-0.0453965999186039,0.0129151539877057,-0.0176319666206837,-0.153260365128517,-0.0298680514097214,-0.00201252289116383,0.0134171564131975,-0.0526026710867882,0.00239390041679144,-0.0531197860836983
"cg03441279",-0.397569239139557,-0.310585469007492,-0.00142488069832325,0.0601811818778515,0.000251162884524092,0.24504566192627,-0.0561057850718498,-0.0165027640759945,-0.0461764670908451,-0.00461917975917459,0.0282556246966124,-0.0450187288224697,0.0963757634162903,-0.024685975164175,0.00998738966882229
"cg11472279",0.367545336484909,-0.0515501573681831,-0.00205797213129699,0.00329319550655782,-0.0105311134830117,0.205080270767212,-0.0909806340932846,-0.0141144460067153,-0.275132894515991,0.00274109444580972,0.00951373111456633,0.00763132283464074,-0.207179084420204,0.0196914300322533,0.00839305203408003
"cg10909185",0.140302702784538,-0.18340440094471,0.0156044438481331,-0.0547895506024361,-0.00964941270649433,-0.0907715186476707,-0.0942805707454681,0.00719608413055539,-0.00646126735955477,-0.0409918129444122,-0.0114596923813224,0.00296741886995733,0.121995538473129,-0.0059760850854218,-0.0139936674386263
"cg09714458",0.327212482690811,-0.0302416328340769,0.0155598055571318,-0.00296706077642739,-8.01297865109518e-05,0.269844621419907,-0.0496149323880672,0.000227155716856942,0.23899345099926,-0.0256840828806162,0.0104060536250472,0.0213353540748358,0.128060147166252,-0.0414586514234543,-0.0168206579983234
"cg19859290",0.438266158103943,0.0108865480870008,-0.0106128575280309,0.159192368388176,-0.0038817198947072,0.0663109868764877,-0.0681401565670967,0.0111586516723037,-0.215471208095551,0.0728093907237053,-0.0306275170296431,-0.0729993134737015,-0.0693290233612061,0.0037976480089128,0.0547667145729065
"cg10932018",0.367508709430695,0.00632106373086572,0.0484477132558823,-0.0123586663976312,-0.0120368413627148,-0.0244196932762861,0.0234192200005054,-0.0599899105727673,0.0402720794081688,0.0202062372118235,-0.0187721773982048,0.00692559313029051,0.16513580083847,-0.00533185945823789,-0.0355811826884747
"cg18235050",0.348418056964874,-0.041115939617157,-0.000616179429925978,0.310196191072464,-0.0136711494997144,-0.0966863259673119,0.0929152518510818,0.055801160633564,-0.179248929023743,-0.126313880085945,-0.01493005361408,-0.0204490087926388,-0.111091315746307,-0.0658707246184349,-0.00227405992336571
"cg26345613",-0.0473711229860783,0.13463793694973,-0.0940164253115654,0.536720097064972,0.00154644576832652,0.110405042767525,0.105599224567413,0.00768409809097648,0.143049895763397,0.0477664545178413,-0.00358728016726673,0.00715106958523393,0.0368089079856873,-0.0200531873852015,0.0501694567501545
"cg02527669",0.38586550951004,0.054597582668066,-0.00521031115204096,0.014934940263629,0.0067904694005847,0.0676218941807747,0.0259041301906109,-0.0590741746127605,-0.225559592247009,0.0596290454268456,-0.00419293949380517,0.017595399171114,0.0744407027959824,-0.0370411537587643,-0.0636467114090919
"cg16560389",-0.1928641051054,0.0991052389144897,-0.00569736771285534,0.61714243888855,-0.0136185800656676,0.0758602768182755,0.0849902555346489,-0.0420857779681683,-0.0690777227282524,-0.0611188672482967,0.0535924881696701,-0.0115156630054116,-0.00910127442330122,0.0506403148174286,-0.0731630027294159
"cg24595510",0.347466170787811,-0.246104717254639,-0.0044178431853652,0.193584203720093,0.00560674350708723,-0.0037214900366962,0.0317161418497562,0.00347908516414464,0.0665403977036476,0.123633421957493,0.00213399855419993,0.0209993105381727,-0.116392984986305,-0.00392812769860029,0.0622985400259495
"cg16601494",0.0402229279279709,-0.451603472232819,0.0240617822855711,-0.079414889216423,-0.00317055056802928,0.0646755918860435,0.103502027690411,-0.104917429387569,0.0395291596651077,0.0524420477449894,0.0110097397118807,0.0856916084885597,0.0763068497180939,0.111710801720619,0.00727776484563947
"cg01566592",0.322818726301193,0.00671477895230055,0.00469814660027623,-0.00293848826549947,0.00318605941720307,0.139764964580536,0.0037560136988759,-0.205649375915527,-0.277183681726456,-0.0535148680210114,0.00354080367833376,0.0634124428033829,-0.0555353760719299,-0.0722519680857658,-0.116770371794701
"cg08154437",0.177579417824745,-0.33918759226799,0.0804485157132149,0.000724551209714264,-0.00212470069527626,-0.11435828357935,-0.10081309825182,0.0302367005497217,-0.0444846712052822,0.0882869735360146,-0.00282193906605244,-0.00244696997106075,0.110410898923874,0.0292658861726522,-0.108732223510742
"cg03826594",0.328338652849197,-0.212297141551971,0.0708898156881332,-0.0110196247696877,-0.000867392809595913,-0.105404332280159,-0.039033692330122,-0.113908052444458,0.233247354626656,-0.0560596361756325,-0.0236062277108431,0.0449498258531094,0.0551941730082035,-0.0182480216026306,-0.0710594579577446
"cg07393736",0.312574654817581,-0.356946498155594,-0.00264101196080446,0.0746427029371262,0.0234666746109724,0.0810664296150208,-0.12899574637413,0.0127146178856492,-0.087202750146389,0.00618228130042553,-0.00301772635430098,-0.000487989309476689,-0.0618614219129086,0.0582048073410988,-0.00380604551173747
"cg08847173",0.350842982530594,0.107903748750687,-0.00594258029013872,0.00303563219495118,0.012791664339602,-0.019012775272131,-0.012621664442122,-0.103597328066826,0.090021163225174,-0.183957621455193,-0.0144805405288935,0.0231277104467154,0.101861372590065,-0.0273406580090523,0.00980542879551649
"cg00002719",0.419720590114594,-0.122973680496216,-0.000514324638061225,-0.0497385077178478,0.0346401259303093,-0.209548711776733,0.0132826846092939,-0.0906687378883362,0.0398325435817242,0.00924459751695395,0.00896484404802322,-0.00760609935969114,0.109423242509365,-0.0384523421525955,-0.0494762919843197
"cg11986813",0.310064941644669,-0.298420459032059,0.00366863701492548,0.0683097317814827,-0.00283073401078582,0.169152915477753,-0.0220967121422291,-0.0150897093117237,0.17522794008255,0.140734806656837,-0.0324349589645863,0.0184488091617823,0.089113250374794,-0.0603541135787964,-0.0725739821791649
"cg24530250",0.390105783939362,-0.254763305187225,-0.00221281894482672,0.0590520165860653,0.00815430656075478,0.101752765476704,0.0396906472742558,0.0184799954295158,0.0212143827229738,0.0951603949069977,-0.00115737959276885,-0.00254977331496775,0.0478689894080162,-0.00320564606226981,0.0113540589809418
"cg00177787",0.0592561140656471,0.520646512508392,-0.00348518416285515,0.163215979933739,0.0164468064904213,0.140755817294121,-0.196168959140778,0.119397215545177,-0.159873098134995,-0.0865376591682434,0.042381539940834,-0.0310712996870279,0.144147410988808,-0.0365277081727982,0.117934502661228
"cg11017065",0.345051288604736,-0.100492082536221,-0.00402697268873453,0.318972289562225,-0.000556139857508242,-0.0575818531215191,0.106954418122768,-0.10634671151638,-0.169942244887352,0.015059707686305,-0.0116284918040037,-0.01386075373739,-0.160794526338577,0.0352171957492828,0.00953206047415733
"cg24833737",-0.308564871549606,-0.0327359773218632,0.0571368113160133,0.356236547231674,-0.00122509628999978,0.242009371519089,0.0842287316918373,0.00177028041798621,0.0400761924684048,0.134806588292122,0.0177339743822813,-0.00621903082355857,0.0578024052083492,-0.00280567444860935,0.00545224407687783
"cg24150623",0.28720223903656,-0.131752148270607,-0.0118214506655931,0.267853498458862,0.0104376235976815,-0.330917119979858,-0.0366570241749287,-0.0320238620042801,-0.100490964949131,-0.128147482872009,-0.00294231646694243,-0.044273030012846,-0.0415179692208767,0.0538236759603024,-0.01235456392169
"cg04294888",0.355906903743744,-0.0489885546267033,-0.0157018974423409,-0.0364103838801384,0.0157865863293409,0.0400926545262337,0.0140782818198204,0.0589853264391422,0.042855579406023,0.0609528087079525,-0.02492880448699,-0.0152086243033409,0.0618016347289085,-0.0591275952756405,-0.0983219817280769
"cg22474464",0.357131510972977,-0.245407089591026,0.00443243468180299,-0.0007031035493128,-0.001139129512012,0.0912069827318192,-0.121767304837704,0.000123609570437111,-0.226948887109756,0.0131337875500321,0.00422472599893808,0.0114023052155972,-0.126984983682632,-0.000574339763261378,-0.000400424643885344
"cg13634242",0.24484021961689,-0.267422944307327,0.00401643663644791,0.00155500741675496,0.000575390993617475,-0.00016239273827523,0.0186265204101801,-0.164122447371483,0.118076868355274,-0.0218157898634672,-0.0561244562268257,0.00750049157068133,0.158142417669296,-0.0728872939944267,-0.0697788298130035
"cg23279522",0.344885736703873,0.0412059053778648,-0.00388005701825023,0.00670606829226017,0.0206727106124163,0.0573745034635067,-0.0415025092661381,0.0106209861114621,0.0189853627234697,0.0666254237294197,0.0490189604461193,-0.0164680108428001,0.154303818941116,0.0304378475993872,-0.0220340583473444
"cg08387538",-0.242240697145462,0.0385239794850349,0.00518588675186038,0.520926594734192,-0.0114816185086966,0.159693330526352,-0.0125592304393649,-0.0646482110023499,0.0755105391144753,-0.0390048213303089,0.0338455438613892,0.0702730342745781,-0.0385035425424576,0.0360124185681343,-0.14952552318573
"cg13759674",0.397192806005478,-0.150842532515526,0.0141369197517633,0.0283289663493633,0.0066998116672039,0.0613964907824993,0.00428998144343495,-0.0144547587260604,-0.0691609010100365,0.0198093932121992,0.043995276093483,0.00879831146448851,0.016304662451148,0.0186710394918919,-0.00424717320129275
